,battFast_adap,battFast_aggr,battSlow_throt
703,0.961322436425,0.961322436425,0.97071606969
704,0.955222937263,0.955222937263,0.964641561391
705,0.949014090139,0.949014090139,0.964641162961
706,0.942656279081,0.942656279081,0.964566762114
707,0.949703226253,0.949703226253,0.971613709286
708,0.956516221097,0.956516221097,0.978426704129
709,0.963359216034,0.963359216034,0.985269699067
710,0.958542937124,0.958542937124,0.98047386288
711,0.953585210079,0.953585210079,0.975537184698
712,0.960310536672,0.960310536672,0.982262511292
713,0.966725025579,0.966725025579,0.988677000198
714,0.961079422452,0.961079422452,0.983055373016
715,0.954573485032,0.954573485032,0.982896818798
716,0.948470862724,0.948470862724,0.97682041251
717,0.955179542317,0.955179542317,0.983529092104
718,0.960998222036,0.960998222036,0.989347771823
719,0.953373841048,0.953373841048,0.988438978488
720,0.95171198723,0.95171198723,0.986784317381
721,0.949934131323,0.949934131323,0.985014158131
722,0.948352841017,0.948352841017,0.983439715195
723,0.946958822278,0.946958822278,0.982051734359
724,0.956958822278,0.956958822278,0.992051734359
725,0.955076945383,0.955076945383,0.990178010373
726,0.964432781664,0.964432781664,0.999533846654
727,0.960340595301,0.960340595301,0.995459393369
728,0.956760020444,0.956760020444,0.991894338756
729,0.966760020444,0.966760020444,1.0
730,0.976760020444,0.976760020444,1.0
731,0.973466919921,0.973466919921,0.996721177435
732,0.983466919921,0.983466919921,1.0
733,0.993466919921,0.993466919921,1.0
734,1.0,1.0,1.0
735,1.0,1.0,1.0
736,0.999480625588,0.999480625588,0.999482878042
737,1.0,1.0,1.0
738,0.997595591354,0.997595591354,0.997606021182
739,1.0,1.0,1.0
740,1.0,1.0,1.0
741,0.994144251804,0.994144251804,0.994169659289
742,1.0,1.0,1.0
743,1.0,1.0,1.0
744,1.0,1.0,1.0
745,1.0,1.0,1.0
746,1.0,1.0,1.0
747,1.0,1.0,1.0
748,1.0,1.0,1.0
749,1.0,1.0,1.0
750,1.0,1.0,1.0
751,1.0,1.0,1.0
752,1.0,1.0,1.0
753,1.0,1.0,1.0
754,1.0,1.0,1.0
755,1.0,1.0,1.0
756,1.0,1.0,1.0
757,1.0,1.0,1.0
758,0.990500440417,0.990500440417,0.997698791154
759,0.99594553126,0.99594553126,1.0
760,1.0,1.0,1.0
761,1.0,1.0,1.0
762,1.0,1.0,1.0
763,0.993878421365,0.993878421365,0.993905129329
764,0.999224699146,0.999224699146,0.99925140711
765,0.99051421276,0.99051421276,0.997552801116
766,0.99718310115,0.99718310115,1.0
767,1.0,1.0,1.0
768,0.994243908974,0.994243908974,0.994269175846
769,1.0,1.0,1.0
770,1.0,1.0,1.0
771,1.0,1.0,1.0
772,1.0,1.0,1.0
773,1.0,1.0,1.0
774,1.0,1.0,1.0
775,1.0,1.0,1.0
776,1.0,1.0,1.0
777,1.0,1.0,1.0
778,1.0,1.0,1.0
779,1.0,1.0,1.0
780,1.0,1.0,1.0
781,1.0,1.0,1.0
782,1.0,1.0,1.0
783,1.0,1.0,1.0
784,0.998429105098,0.998429105098,0.998436002617
785,0.996207680728,0.996207680728,0.996224334496
786,0.994001025751,0.994001025751,0.994027373349
787,0.991973576229,0.991973576229,0.992008832656
788,0.989900111823,0.989900111823,0.989944481553
789,0.988072286978,0.988072286978,0.988124692388
790,0.988024251203,0.988024251203,0.988076867845
791,0.998024251203,0.998024251203,0.998076867845
792,1.0,1.0,1.0
793,1.0,1.0,1.0
794,1.0,1.0,1.0
795,1.0,1.0,1.0
796,0.99908259522,0.99908259522,0.999086630086
797,0.998367389903,0.998367389903,0.998374571057
798,1.0,1.0,1.0
799,1.0,1.0,1.0
800,0.993215636824,0.993215636824,0.999680684421
801,0.999870067793,0.999870067793,1.0
802,1.0,1.0,1.0
803,0.993291462209,0.993291462209,0.999729872768
804,0.999964686068,0.999964686068,1.0
805,1.0,1.0,1.0
806,0.994205357436,0.994205357436,0.994231344881
807,0.987798717623,0.987798717623,0.994145153022
808,0.981798677805,0.981798677805,0.988172353145
809,0.988648255305,0.988648255305,0.995021930645
810,0.995567741523,0.995567741523,1.0
811,0.988869553303,0.988869553303,0.999738738346
812,0.995728817615,0.995728817615,1.0
813,1.0,1.0,1.0
814,0.995289078642,0.995289078642,0.995310677135
815,0.991294805035,0.991294805035,0.9913347214
816,0.998066590566,0.998066590566,0.998106506931
817,1.0,1.0,1.0
818,0.990770527348,0.990770527348,0.997920402076
819,0.996429192973,0.996429192973,1.0
820,1.0,1.0,1.0
821,1.0,1.0,1.0
822,1.0,1.0,1.0
823,0.993978001205,0.993978001205,0.994005769502
824,0.999462696455,0.999462696455,0.999490464752
825,0.990950916195,0.990950916195,0.99795458587
826,0.997794096899,0.997794096899,1.0
827,1.0,1.0,1.0
828,0.994370326064,0.994370326064,0.994396442164
829,1.0,1.0,1.0
830,1.0,1.0,1.0
831,1.0,1.0,1.0
832,1.0,1.0,1.0
833,1.0,1.0,1.0
834,1.0,1.0,1.0
835,1.0,1.0,1.0
836,1.0,1.0,1.0
837,1.0,1.0,1.0
838,1.0,1.0,1.0
839,1.0,1.0,1.0
840,1.0,1.0,1.0
841,1.0,1.0,1.0
842,1.0,1.0,1.0
843,1.0,1.0,1.0
844,0.998423811861,0.998423811861,0.998431125868
845,0.996190149186,0.996190149186,0.996207830621
846,0.994239028878,0.994239028878,0.994265768634
847,0.992230121845,0.992230121845,0.992266190539
848,0.990269659866,0.990269659866,0.990314834815
849,0.988446865574,0.988446865574,0.988500509438
850,0.988392913563,0.988392913563,0.988446808157
851,0.998392913563,0.998392913563,0.998446808157
852,1.0,1.0,1.0
853,1.0,1.0,1.0
854,1.0,1.0,1.0
855,1.0,1.0,1.0
856,0.999115825025,0.999115825025,0.999119934726
857,0.998408970668,0.998408970668,0.998416366626
858,1.0,1.0,1.0
859,1.0,1.0,1.0
860,0.993407032474,0.993407032474,0.999812425491
861,1.0,1.0,1.0
862,1.0,1.0,1.0
863,0.993489416923,0.993489416923,0.999862642864
864,1.0,1.0,1.0
865,0.994028627233,0.994028627233,0.99405697376
866,0.987497997578,0.987497997578,0.993908766471
867,0.981461456159,0.981461456159,0.987901186459
868,0.988302942003,0.988302942003,0.994742672302
869,0.994944060753,0.994944060753,1.0
870,0.988087436441,0.988087436441,0.999648238133
871,0.994878624847,0.994878624847,1.0
872,1.0,1.0,1.0
873,0.99637644614,0.99637644614,0.996393984031
874,0.992513752773,0.992513752773,0.992549991007
875,0.999333795977,0.999333795977,0.999370034211
876,1.0,1.0,1.0
877,0.996181812798,0.996181812798,0.99620030268
878,0.992384626929,0.992384626929,0.992421509966
879,0.987502712311,0.987502712311,0.987563249206
880,0.981899076027,0.981899076027,0.981986771222
881,0.975919016889,0.975919016889,0.976035702929
882,0.970825436107,0.970825436107,0.970966822453
883,0.964692530158,0.964692530158,0.964863665133
884,0.958359985577,0.958359985577,0.964832597908
885,0.951510918147,0.951510918147,0.964492135792
886,0.958202531819,0.958202531819,0.971183749464
887,0.9648389761,0.9648389761,0.977820193745
888,0.971551015038,0.971551015038,0.984532232682
889,0.96664189023,0.96664189023,0.97964744222
890,0.96162332149,0.96162332149,0.974653757273
891,0.96838151149,0.96838151149,0.981411947273
892,0.974793007803,0.974793007803,0.987823443586
893,0.96905359051,0.96905359051,0.982112492261
894,0.963900829733,0.963900829733,0.976985295053
895,0.961663615652,0.961663615652,0.974759183222
896,0.968579486965,0.968579486965,0.981675054534
897,0.974476127496,0.974476127496,0.987571695065
898,0.966755129312,0.966755129312,0.986635806935
899,0.958954777046,0.958954777046,0.985643767395
900,0.957183091123,0.957183091123,0.983880986642
901,0.955353541216,0.955353541216,0.982060635045
902,0.954039456866,0.954039456866,0.980753159086
903,0.964039456866,0.964039456866,0.990753159086
904,0.962480829586,0.962480829586,0.98920237187
905,0.971851083117,0.971851083117,0.998572625402
906,0.967475547674,0.967475547674,0.994219104794
907,0.963802552662,0.963802552662,0.990564594995
908,0.973802552662,0.973802552662,1.0
909,0.983802552662,0.983802552662,1.0
910,0.980587601035,0.980587601035,0.996801232755
911,0.990535899535,0.990535899535,1.0
912,1.0,1.0,1.0
913,1.0,1.0,1.0
914,1.0,1.0,1.0
915,0.99952301732,0.99952301732,0.999525419138
916,1.0,1.0,1.0
917,0.99755303181,0.99755303181,0.997565356044
918,1.0,1.0,1.0
919,1.0,1.0,1.0
920,0.994150002984,0.994150002984,0.994179474312
921,1.0,1.0,1.0
922,0.992095255723,0.992095255723,0.998939453174
923,0.983724164595,0.983724164595,0.99753850434
924,0.975404538522,0.975404538522,0.9961763368
925,0.967010930123,0.967010930123,0.994760237353
926,0.958686311054,0.958686311054,0.993395891512
927,0.95052034081,0.95052034081,0.992148948131
928,0.944883985667,0.944883985667,0.986541963316
929,0.951491082448,0.951491082448,0.993149060097
930,0.958100833385,0.958100833385,0.999758811034
931,0.953588180026,0.953588180026,0.995269679236
932,0.949120633205,0.949120633205,0.990825425336
933,0.95581593308,0.95581593308,0.997520725211
934,0.949101858354,0.949101858354,0.997281697611
935,0.94229273462,0.94229273462,0.996983014874
936,0.949298153214,0.949298153214,1.0
937,0.95611817537,0.95611817537,1.0
938,0.949661487901,0.949661487901,0.999916283543
939,0.956504482839,0.956504482839,1.0
940,0.962475164214,0.962475164214,1.0
941,0.955936496733,0.955936496733,0.999869567392
942,0.965588868155,0.965588868155,1.0
943,0.959765172183,0.959765172183,0.994207811638
944,0.953195460207,0.953195460207,0.994060071965
945,0.946992077561,0.946992077561,0.98789057135
946,0.953681946405,0.953681946405,0.994580440193
947,0.949811679631,0.949811679631,0.990731318393
948,0.944810934913,0.944810934913,0.985757902424
949,0.939079568647,0.939079568647,0.980057866534
950,0.932945769088,0.932945769088,0.973957606844
951,0.927695118814,0.927695118814,0.968735675628
952,0.92146135264,0.92146135264,0.962536015453
953,0.915146796257,0.915146796257,0.962530607088
954,0.908200972155,0.908200972155,0.962151090565
955,0.914847835858,0.914847835858,0.968797954268
956,0.921435947326,0.921435947326,0.975386065737
957,0.928045698264,0.928045698264,0.981995816674
958,0.92418382521,0.92418382521,0.978155538135
959,0.91925595191,0.91925595191,0.97325522768
960,0.919282029785,0.919282029785,0.973281305555
961,0.919029720002,0.919029720002,0.973030407402
962,0.91944623569,0.91944623569,0.97344692309
963,0.919180426418,0.919180426418,0.973182601278
964,0.918871505821,0.918871505821,0.972875409747
965,0.918052204474,0.918052204474,0.972060695081
966,0.928052204474,0.928052204474,0.982060695081
967,0.938052204474,0.938052204474,0.992060695081
968,0.948052204474,0.948052204474,1.0
969,0.948578793349,0.948578793349,1.0
970,0.948959496256,0.948959496256,1.0
971,0.958959496256,0.958959496256,1.0
972,0.968959496256,0.968959496256,1.0
973,0.968956209432,0.968956209432,0.999996731582
974,0.968226350774,0.968226350774,0.999270960348
975,0.96789365435,0.96789365435,0.998940127548
976,0.97789365435,0.97789365435,1.0
977,0.98789365435,0.98789365435,1.0
978,0.986327052795,0.986327052795,0.998442175728
979,0.9847333942,0.9847333942,0.996857448231
980,0.97685089726,0.97685089726,0.995835536158
981,0.968972554977,0.968972554977,0.994817341296
982,0.961390102861,0.961390102861,0.994010550089
983,0.968395521454,0.968395521454,1.0
984,0.961110799392,0.961110799392,0.999400878029
985,0.966246625955,0.966246625955,1.0
986,0.955732784603,0.955732784603,0.996988331147
987,0.945714312811,0.945714312811,0.994363669079
988,0.952507832874,0.952507832874,1.0
989,0.959233159467,0.959233159467,1.0
990,0.949698196114,0.949698196114,0.997749197498
991,0.955280978333,0.955280978333,1.0
992,0.961530592208,0.961530592208,1.0
993,0.968263226426,0.968263226426,1.0
994,0.97497190602,0.97497190602,1.0
995,0.968783894559,0.968783894559,0.993847923143
996,0.974228963465,0.974228963465,0.99929299205
997,0.965388619063,0.965388619063,0.997571361683
998,0.97202352486,0.97202352486,1.0
999,0.978741484391,0.978741484391,1.0
1000,0.972952450547,0.972952450547,0.994244747219
1001,0.979696311984,0.979696311984,1.0
1002,0.971834862076,0.971834862076,0.999000435235
1003,0.963421810704,0.963421810704,0.99759955059
1004,0.955086503983,0.955086503983,0.996256771236
1005,0.947145041115,0.947145041115,0.995201840926
1006,0.93899834507,0.93899834507,0.993998795936
1007,0.930913288051,0.930913288051,0.992841380845
1008,0.925218605432,0.925218605432,0.987180966378
1009,0.931840947276,0.931840947276,0.993803308222
1010,0.938494668088,0.938494668088,1.0
1011,0.933821464313,0.933821464313,0.995354925665
1012,0.92922991527,0.92922991527,0.990791022349
1013,0.935917823332,0.935917823332,0.997478930411
1014,0.929114919225,0.929114919225,0.997209167485
1015,0.922234759294,0.922234759294,0.996890665671
1016,0.928823300137,0.928823300137,1.0
1017,0.935233358231,0.935233358231,1.0
1018,0.928392031957,0.928392031957,0.999707025685
1019,0.924396720546,0.924396720546,0.995736304743
1020,0.924992835358,0.924992835358,0.996332419555
1021,0.925059528358,0.925059528358,0.996399112555
1022,0.924841284518,0.924841284518,0.996182212342
1023,0.925239114049,0.925239114049,0.996580041873
1024,0.924982479986,0.924982479986,0.996324988107
1025,0.924617999356,0.924617999356,0.995962752331
1026,0.923817659738,0.923817659738,0.995167343098
1027,0.933817659738,0.933817659738,1.0
1028,0.943817659738,0.943817659738,1.0
1029,0.953817659738,0.953817659738,1.0
1030,0.954349824957,0.954349824957,1.0
1031,0.954781320394,0.954781320394,1.0
1032,0.964781320394,0.964781320394,1.0
1033,0.974781320394,0.974781320394,1.0
1034,0.974760967315,0.974760967315,0.999979772332
1035,0.974042840049,0.974042840049,0.999266070716
1036,0.973742685564,0.973742685564,0.998967766438
1037,0.983742685564,0.983742685564,1.0
1038,0.993742685564,0.993742685564,1.0
1039,0.992179390228,0.992179390228,0.99844634312
1040,0.984328116619,0.984328116619,0.997467296454
1041,0.976345744861,0.976345744861,0.996394727249
1042,0.968452980195,0.968452980195,0.995387402123
1043,0.960856987908,0.960856987908,0.994591687803
1044,0.967500157064,0.967500157064,1.0
1045,0.959665287229,0.959665287229,0.99903562104
1046,0.96484321626,0.96484321626,1.0
1047,0.954097460021,0.954097460021,0.996831589403
1048,0.943700406813,0.943700406813,0.993937024267
1049,0.950281316032,0.950281316032,1.0
1050,0.956932631688,0.956932631688,1.0
1051,0.947220102269,0.947220102269,0.997636766277
1052,0.952678261019,0.952678261019,1.0
1053,0.958795794644,0.958795794644,1.0
1054,0.965398876019,0.965398876019,1.0
1055,0.9720239263,0.9720239263,1.0
1056,0.965666241369,0.965666241369,0.999995179709
1057,0.970980947056,0.970980947056,1.0
1058,0.962040047015,0.962040047015,0.998225882642
1059,0.968624179968,0.968624179968,1.0
1060,0.975260779125,0.975260779125,1.0
1061,0.969346762989,0.969346762989,0.994124447893
1062,0.976034225083,0.976034225083,1.0
1063,0.981164718864,0.981164718864,1.0
1064,0.98778272702,0.98778272702,1.0
1065,0.994372811458,0.994372811458,1.0
1066,1.0,1.0,1.0
1067,1.0,1.0,1.0
1068,1.0,1.0,1.0
1069,1.0,1.0,1.0
1070,1.0,1.0,1.0
1071,1.0,1.0,1.0
1072,1.0,1.0,1.0
1073,1.0,1.0,1.0
1074,1.0,1.0,1.0
1075,1.0,1.0,1.0
1076,1.0,1.0,1.0
1077,1.0,1.0,1.0
1078,0.990196566138,0.990196566138,0.997570189673
1079,0.995687018669,0.995687018669,1.0
1080,1.0,1.0,1.0
1081,1.0,1.0,1.0
1082,1.0,1.0,1.0
1083,0.999689131149,0.999689131149,0.999691161035
1084,1.0,1.0,1.0
1085,0.997549211216,0.997549211216,0.997565217556
1086,1.0,1.0,1.0
1087,1.0,1.0,1.0
1088,0.999950179741,0.999950179741,0.999950505208
1089,1.0,1.0,1.0
1090,1.0,1.0,1.0
1091,1.0,1.0,1.0
1092,1.0,1.0,1.0
1093,1.0,1.0,1.0
1094,1.0,1.0,1.0
1095,1.0,1.0,1.0
1096,1.0,1.0,1.0
1097,1.0,1.0,1.0
1098,1.0,1.0,1.0
1099,1.0,1.0,1.0
1100,1.0,1.0,1.0
1101,1.0,1.0,1.0
1102,1.0,1.0,1.0
1103,1.0,1.0,1.0
1104,0.992109036182,0.992109036182,0.999002899576
1105,0.983523772864,0.983523772864,0.997499374038
1106,0.975094619211,0.975094619211,0.996112142803
1107,0.966673906334,0.966673906334,0.994731913381
1108,0.958554715925,0.958554715925,0.993573109586
1109,0.950407977554,0.950407977554,0.992395045067
1110,0.944715521794,0.944715521794,0.986740809073
1111,0.951296109169,0.951296109169,0.993321396448
1112,0.957944653013,0.957944653013,0.999969940292
1113,0.953228929244,0.953228929244,0.99528588761
1114,0.948551833154,0.948551833154,0.990640212121
1115,0.955163167154,0.955163167154,0.997251546121
1116,0.948307318629,0.948307318629,0.996968443753
1117,0.941264358431,0.941264358431,0.996564777894
1118,0.947805273431,0.947805273431,1.0
1119,0.954084566869,0.954084566869,1.0
1120,0.947178451747,0.947178451747,0.999686025854
1121,0.953800854903,0.953800854903,1.0
1122,0.959596540841,0.959596540841,1.0
1123,0.952714103005,0.952714103005,0.999701825538
1124,0.959364541302,0.959364541302,1.0
1125,0.966028691896,0.966028691896,1.0
1126,0.959746414386,0.959746414386,0.993761037286
1127,0.952801226662,0.952801226662,0.993423760354
1128,0.946461685388,0.946461685388,0.987128216138
1129,0.953351998763,0.953351998763,0.994018529513
1130,0.959876603138,0.959876603138,1.0
1131,0.95254313815,0.95254313815,0.999405183662
1132,0.95915199115,0.95915199115,1.0
1133,0.965783099462,0.965783099462,1.0
1134,0.960599887701,0.960599887701,0.994852965803
1135,0.956097305371,0.956097305371,0.990381819471
1136,0.962650356871,0.962650356871,0.996934870971
1137,0.96926238434,0.96926238434,1.0
1138,0.973268230715,0.973268230715,1.0
1139,0.978556416871,0.978556416871,1.0
1140,0.988556416871,0.988556416871,1.0
1141,0.99488806584,0.99488806584,1.0
1142,1.0,1.0,1.0
1143,1.0,1.0,1.0
1144,1.0,1.0,1.0
1145,1.0,1.0,1.0
1146,1.0,1.0,1.0
1147,1.0,1.0,1.0
1148,0.9983744903,0.9983744903,0.998385842458
1149,0.996332877777,0.996332877777,0.996358491668
1150,0.99430335045,0.99430335045,0.994343145341
1151,0.992248855156,0.992248855156,0.992303009237
1152,0.990186223378,0.990186223378,0.99025479727
1153,0.988342524876,0.988342524876,0.98842399138
1154,0.988349088501,0.988349088501,0.988430555005
1155,0.998349088501,0.998349088501,0.998430555005
1156,1.0,1.0,1.0
1157,1.0,1.0,1.0
1158,1.0,1.0,1.0
1159,1.0,1.0,1.0
1160,1.0,1.0,1.0
1161,1.0,1.0,1.0
1162,1.0,1.0,1.0
1163,1.0,1.0,1.0
1164,1.0,1.0,1.0
1165,1.0,1.0,1.0
1166,1.0,1.0,1.0
1167,0.99712166357,0.99712166357,0.997141796378
1168,1.0,1.0,1.0
1169,1.0,1.0,1.0
1170,0.98873185092,0.98873185092,0.996449693854
1171,0.981926015721,0.981926015721,0.996208591802
1172,0.975199172802,0.975199172802,0.996016936828
1173,0.968313569235,0.968313569235,0.995726721753
1174,0.974989084673,0.974989084673,1.0
1175,0.981329899204,0.981329899204,1.0
1176,0.974331768267,0.974331768267,0.99963792593
1177,0.980951648986,0.980951648986,1.0
1178,0.986768386955,0.986768386955,1.0
1179,0.979899379019,0.979899379019,0.999721590945
1180,0.98651554691,0.98651554691,1.0
1181,0.993102019347,0.993102019347,1.0
1182,0.98679304618,0.98679304618,0.993736749666
1183,0.979872583588,0.979872583588,0.993426770975
1184,0.973451656092,0.973451656092,0.993410461842
1185,0.980130379561,0.980130379561,1.0
1186,0.986597698748,0.986597698748,1.0
1187,0.978642513964,0.978642513964,0.998981604431
1188,0.97062834754,0.97062834754,0.997921579311
1189,0.962556596858,0.962556596858,0.996820794469
1190,0.954585576718,0.954585576718,0.995793295557
1191,0.947265078361,0.947265078361,0.9952223591
1192,0.95395226558,0.95395226558,1.0
1193,0.945956479907,0.945956479907,0.998956222296
1194,0.95079648997,0.95079648997,1.0
1195,0.939835159954,0.939835159954,0.99670563719
1196,0.946334134579,0.946334134579,1.0
1197,0.952894416829,0.952894416829,1.0
1198,0.946428072486,0.946428072486,0.999965178875
1199,0.951717527736,0.951717527736,1.0
